source_file,timestamp,pid,problem,problem_path,nvars,nconstraints,N,constraint_type,candidate_state_space_size,time_to_first_feasible_sec,init_elapsed_to_first_feasible_sec,first_feasible_objective,first_feasible_state,current_memory_mb,peak_memory_mb,argv
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-21T16:36:57+0800,60716,neos8_ds_qaoa_R0002_0002,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/neos8_ds_qaoa_R0002_0002.json,6,1,8,linear,262144,0.00026829494163393974,0.22872003307566047,0.0,"[0, 0, 0, 0, 0, 1]",341.0625,381.0625,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/neos8_ds_qaoa_R0002_0002.json --worker-result /tmp/qaoa_feasible_lhz6_hjn/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-21T16:37:02+0800,60974,neos8_ds_qaoa_R0002_0003,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/neos8_ds_qaoa_R0002_0003.json,6,1,8,linear,262144,0.0002732928842306137,0.22721563815139234,0.0,"[0, 0, 0, 0, 0, 1]",343.05859375,383.05859375,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/neos8_ds_qaoa_R0002_0003.json --worker-result /tmp/qaoa_feasible_kg_bbkdd/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-21T16:37:07+0800,61224,neos8_ds_qaoa_R0002_0004,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/neos8_ds_qaoa_R0002_0004.json,6,1,8,linear,262144,0.0002644001506268978,0.22819326701574028,0.0,"[0, 0, 0, 0, 0, 1]",343.0625,383.0625,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/neos8_ds_qaoa_R0002_0004.json --worker-result /tmp/qaoa_feasible_yychc2td/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-21T16:37:12+0800,61477,neos8_ds_qaoa_R0002_0005,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/neos8_ds_qaoa_R0002_0005.json,6,1,8,linear,262144,0.0002545551396906376,0.22490876098163426,0.0,"[0, 0, 0, 0, 0, 1]",339.20703125,379.20703125,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/neos8_ds_qaoa_R0002_0005.json --worker-result /tmp/qaoa_feasible_qyc0fjha/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-21T16:37:17+0800,61759,neos8_ds_qaoa_R0002_0006,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/neos8_ds_qaoa_R0002_0006.json,6,1,8,linear,262144,0.00027385400608181953,0.22553326608613133,0.0,"[0, 0, 0, 0, 0, 1]",343.05859375,383.05859375,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/neos8_ds_qaoa_R0002_0006.json --worker-result /tmp/qaoa_feasible_f531bsvi/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-21T16:37:22+0800,62095,neos8_ds_qaoa_R0002_R0003_0004,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/neos8_ds_qaoa_R0002_R0003_0004.json,6,2,8,linear,262144,0.0003908909857273102,0.18710111803375185,0.0,"[0, 0, 0, 0, 1, 1]",326.953125,358.953125,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/neos8_ds_qaoa_R0002_R0003_0004.json --worker-result /tmp/qaoa_feasible_vjzlpo0r/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-21T16:37:27+0800,62344,neos8_ds_qaoa_R0002_R0003_0005,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/neos8_ds_qaoa_R0002_R0003_0005.json,6,2,8,linear,262144,0.0003947070799767971,0.1926395739428699,0.0,"[0, 0, 0, 0, 1, 1]",331.05859375,363.05859375,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/neos8_ds_qaoa_R0002_R0003_0005.json --worker-result /tmp/qaoa_feasible_c0v7xozy/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-21T16:37:31+0800,62662,neos8_ds_qaoa_R0003_0001,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/neos8_ds_qaoa_R0003_0001.json,6,1,8,linear,262144,0.00026354892179369926,0.23144041001796722,0.0,"[0, 0, 0, 0, 0, 1]",341.0703125,381.0703125,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/neos8_ds_qaoa_R0003_0001.json --worker-result /tmp/qaoa_feasible_7eg75bv0/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-21T16:37:36+0800,62961,neos8_ds_qaoa_R0003_0002,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/neos8_ds_qaoa_R0003_0002.json,6,1,8,linear,262144,0.00027349404990673065,0.2249864819459617,0.0,"[0, 0, 0, 0, 0, 1]",343.171875,383.171875,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/neos8_ds_qaoa_R0003_0002.json --worker-result /tmp/qaoa_feasible_w3nu8fld/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-21T16:37:41+0800,63293,neos8_ds_qaoa_R0003_R0004_0004,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/neos8_ds_qaoa_R0003_R0004_0004.json,6,2,8,linear,262144,0.00039782188832759857,0.1870395471341908,0.0,"[0, 0, 0, 0, 1, 1]",323.0625,355.0625,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/neos8_ds_qaoa_R0003_R0004_0004.json --worker-result /tmp/qaoa_feasible_pew9hdlv/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-21T16:37:46+0800,63509,neos8_ds_qaoa_R0003_R0004_0005,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/neos8_ds_qaoa_R0003_R0004_0005.json,6,2,8,linear,262144,0.00039939419366419315,0.18705552211031318,0.0,"[0, 0, 0, 0, 1, 1]",323.07421875,355.07421875,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/neos8_ds_qaoa_R0003_R0004_0005.json --worker-result /tmp/qaoa_feasible_m9l3knqe/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-21T16:37:51+0800,63811,neos8_ds_qaoa_R0003_R0004_0006,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/neos8_ds_qaoa_R0003_R0004_0006.json,6,2,8,linear,262144,0.00040374998934566975,0.18776765908114612,0.0,"[0, 0, 0, 0, 1, 1]",323.17578125,355.17578125,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/neos8_ds_qaoa_R0003_R0004_0006.json --worker-result /tmp/qaoa_feasible_q6up3qqc/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-21T16:37:56+0800,64046,neos8_ds_qaoa_R0004_0001,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/neos8_ds_qaoa_R0004_0001.json,6,1,8,linear,262144,0.00025362404994666576,0.22556503815576434,0.0,"[0, 0, 0, 0, 0, 1]",343.17578125,383.17578125,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/neos8_ds_qaoa_R0004_0001.json --worker-result /tmp/qaoa_feasible_zld5k8my/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-21T16:38:01+0800,64348,neos8_ds_qaoa_R0004_0002,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/neos8_ds_qaoa_R0004_0002.json,6,1,8,linear,262144,0.00026111514307558537,0.2231979591306299,0.0,"[0, 0, 0, 0, 0, 1]",343.06640625,383.06640625,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/neos8_ds_qaoa_R0004_0002.json --worker-result /tmp/qaoa_feasible_i3h2hwns/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-21T16:38:05+0800,64578,neos8_ds_qaoa_R0004_R0065_0003,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/neos8_ds_qaoa_R0004_R0065_0003.json,6,2,8,linear,262144,0.00038040499202907085,0.19159454782493412,0.0,"[0, 0, 0, 0, 1, 0]",323.12109375,355.12109375,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/neos8_ds_qaoa_R0004_R0065_0003.json --worker-result /tmp/qaoa_feasible_5_p1kwqx/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-21T16:38:10+0800,64848,supportcase6_ds_qaoa_c539_c722_0009,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/supportcase6_ds_qaoa_c539_c722_0009.json,6,2,8,linear,262144,0.007469685981050134,0.20086746104061604,151847000.0,"[0, 0, 1, 0, 0, 0]",327.0703125,359.0703125,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/supportcase6_ds_qaoa_c539_c722_0009.json --worker-result /tmp/qaoa_feasible_58kf7c9n/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-21T16:38:15+0800,65085,supportcase6_ds_qaoa_c539_c722_c726_0009,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/supportcase6_ds_qaoa_c539_c722_c726_0009.json,6,3,8,linear,262144,0.0073924888856709,0.17031345586292446,151847000.0,"[0, 0, 1, 0, 0, 0]",311.0546875,335.0546875,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/supportcase6_ds_qaoa_c539_c722_c726_0009.json --worker-result /tmp/qaoa_feasible_j4ynlx9o/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-21T16:38:20+0800,65425,supportcase6_ds_qaoa_c722_c726_0001,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/supportcase6_ds_qaoa_c722_c726_0001.json,6,2,8,linear,262144,0.0002658420708030462,0.19517039693892002,151847000.0,"[0, 0, 0, 0, 0, 1]",325.0625,357.0625,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/supportcase6_ds_qaoa_c722_c726_0001.json --worker-result /tmp/qaoa_feasible_isn8hryz/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-21T16:38:25+0800,65657,supportcase6_ds_qaoa_c722_c726_0002,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/supportcase6_ds_qaoa_c722_c726_0002.json,6,2,8,linear,262144,0.00026429002173244953,0.1947484789416194,150892000.0,"[0, 0, 0, 0, 0, 1]",327.05859375,359.05859375,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/supportcase6_ds_qaoa_c722_c726_0002.json --worker-result /tmp/qaoa_feasible_avw5cqgx/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-21T16:38:30+0800,66079,supportcase6_ds_qaoa_c722_c726_0003,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/supportcase6_ds_qaoa_c722_c726_0003.json,6,2,8,linear,262144,0.00027254200540483,0.19550973013974726,134333000.0,"[0, 0, 0, 0, 0, 1]",327.0625,359.0625,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/supportcase6_ds_qaoa_c722_c726_0003.json --worker-result /tmp/qaoa_feasible_dcwnfivh/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-21T16:38:35+0800,66318,supportcase6_ds_qaoa_c722_c726_0004,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/supportcase6_ds_qaoa_c722_c726_0004.json,6,2,8,linear,262144,0.00026995805092155933,0.1926885941065848,145944000.0,"[0, 0, 0, 0, 0, 1]",325.0703125,357.0703125,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/supportcase6_ds_qaoa_c722_c726_0004.json --worker-result /tmp/qaoa_feasible_u3frjaou/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-21T16:38:39+0800,66649,supportcase6_ds_qaoa_c722_c726_0005,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/supportcase6_ds_qaoa_c722_c726_0005.json,6,2,8,linear,262144,0.00037981406785547733,0.1767393450718373,145944000.0,"[0, 0, 0, 0, 1, 0]",327.06640625,359.06640625,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/supportcase6_ds_qaoa_c722_c726_0005.json --worker-result /tmp/qaoa_feasible_pwemqb59/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-21T16:38:44+0800,66867,supportcase6_ds_qaoa_c722_c726_c733_0003,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/supportcase6_ds_qaoa_c722_c726_c733_0003.json,6,3,8,linear,262144,0.0002739450428634882,0.16365067102015018,134333000.0,"[0, 0, 0, 0, 0, 1]",311.05859375,335.05859375,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/supportcase6_ds_qaoa_c722_c726_c733_0003.json --worker-result /tmp/qaoa_feasible_gaocn7n8/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-21T16:38:49+0800,67162,supportcase6_ds_qaoa_c726_c733_0003,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/supportcase6_ds_qaoa_c726_c733_0003.json,6,2,8,linear,262144,0.00026962789706885815,0.19398240186274052,134333000.0,"[0, 0, 0, 0, 0, 1]",327.0625,359.0625,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/supportcase6_ds_qaoa_c726_c733_0003.json --worker-result /tmp/qaoa_feasible_z83jrj0o/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-21T16:38:54+0800,67514,supportcase6_ds_qaoa_c726_c733_0005,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/supportcase6_ds_qaoa_c726_c733_0005.json,6,2,8,linear,262144,0.000403770012781024,0.19582333602011204,290831000.0,"[0, 0, 0, 0, 1, 1]",327.1796875,359.1796875,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/supportcase6_ds_qaoa_c726_c733_0005.json --worker-result /tmp/qaoa_feasible_byfi13lq/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-21T16:38:59+0800,67844,supportcase6_ds_qaoa_c726_c733_c745_0003,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/supportcase6_ds_qaoa_c726_c733_c745_0003.json,6,3,8,linear,262144,0.00026163505390286446,0.1640718700364232,134333000.0,"[0, 0, 0, 0, 0, 1]",311.0703125,335.0703125,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/supportcase6_ds_qaoa_c726_c733_c745_0003.json --worker-result /tmp/qaoa_feasible_ocdq7ped/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-21T16:39:04+0800,68070,supportcase6_ds_qaoa_c726_c733_c745_0005,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/supportcase6_ds_qaoa_c726_c733_c745_0005.json,6,3,8,linear,262144,0.001180014805868268,0.16615164489485323,134333000.0,"[0, 0, 0, 1, 0, 0]",311.078125,335.078125,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/supportcase6_ds_qaoa_c726_c733_c745_0005.json --worker-result /tmp/qaoa_feasible_audlueo_/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-21T16:39:08+0800,68344,supportcase6_ds_qaoa_c733_c745_0001,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/supportcase6_ds_qaoa_c733_c745_0001.json,6,2,8,linear,262144,0.00026990892365574837,0.1945949390064925,134333000.0,"[0, 0, 0, 0, 0, 1]",327.0703125,359.0703125,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/supportcase6_ds_qaoa_c733_c745_0001.json --worker-result /tmp/qaoa_feasible_wrb0apk7/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-21T16:39:13+0800,68564,supportcase6_ds_qaoa_c733_c745_0002,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/supportcase6_ds_qaoa_c733_c745_0002.json,6,2,8,linear,262144,0.0003859628923237324,0.19456285098567605,134333000.0,"[0, 0, 0, 0, 1, 0]",327.07421875,359.07421875,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/supportcase6_ds_qaoa_c733_c745_0002.json --worker-result /tmp/qaoa_feasible_h57o1ctr/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-21T16:39:18+0800,68791,supportcase6_ds_qaoa_c733_c745_0003,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/supportcase6_ds_qaoa_c733_c745_0003.json,6,2,8,linear,262144,0.0002580401487648487,0.19500078400596976,144887000.0,"[0, 0, 0, 0, 0, 1]",325.27734375,357.27734375,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/supportcase6_ds_qaoa_c733_c745_0003.json --worker-result /tmp/qaoa_feasible_b56z5ml1/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-21T16:39:23+0800,69033,supportcase6_ds_qaoa_c733_c745_0004,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/supportcase6_ds_qaoa_c733_c745_0004.json,6,2,8,linear,262144,0.00036941911093890667,0.19490124401636422,144887000.0,"[0, 0, 0, 0, 1, 0]",327.0703125,359.0703125,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/supportcase6_ds_qaoa_c733_c745_0004.json --worker-result /tmp/qaoa_feasible_ncdstvng/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-21T16:39:28+0800,69288,supportcase6_ds_qaoa_c733_c745_c747_0003,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/supportcase6_ds_qaoa_c733_c745_c747_0003.json,6,3,8,linear,262144,0.00027239182963967323,0.16161257191561162,134333000.0,"[0, 0, 0, 0, 0, 1]",311.05859375,335.05859375,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/supportcase6_ds_qaoa_c733_c745_c747_0003.json --worker-result /tmp/qaoa_feasible_tk_a74k5/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-21T16:39:33+0800,69531,supportcase6_ds_qaoa_c733_c745_c747_0005,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/supportcase6_ds_qaoa_c733_c745_c747_0005.json,6,3,8,linear,262144,0.0002787420526146889,0.1626970018260181,144887000.0,"[0, 0, 0, 0, 0, 1]",308.9765625,332.9765625,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/supportcase6_ds_qaoa_c733_c745_c747_0005.json --worker-result /tmp/qaoa_feasible_qiyz6egu/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-21T16:39:38+0800,69818,supportcase6_ds_qaoa_c745_c747_0001,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/supportcase6_ds_qaoa_c745_c747_0001.json,6,2,8,linear,262144,0.0003781318664550781,0.1979454078245908,144887000.0,"[0, 0, 0, 0, 1, 0]",327.0703125,359.0703125,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/supportcase6_ds_qaoa_c745_c747_0001.json --worker-result /tmp/qaoa_feasible_0rr608v0/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-21T16:39:42+0800,70080,supportcase6_ds_qaoa_c745_c747_0002,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/supportcase6_ds_qaoa_c745_c747_0002.json,6,2,8,linear,262144,0.0003581920173019171,0.17937398399226367,150892000.0,"[0, 0, 0, 0, 0, 1]",323.6796875,355.6796875,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/supportcase6_ds_qaoa_c745_c747_0002.json --worker-result /tmp/qaoa_feasible_72jawoxq/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
qaoa_feasible_benchmark_a100_20260721_162713_cvIP_qaoa_first_feasible.csv,2026-07-21T16:39:48+0800,70377,supportcase6_ds_qaoa_c745_c747_0003,/home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/supportcase6_ds_qaoa_c745_c747_0003.json,6,2,8,linear,262144,0.00029155099764466286,0.19860416487790644,134333000.0,"[0, 0, 0, 0, 0, 1]",327.08203125,359.08203125,/home/zhenyusen/MIP-quantum/benchmark_qaoa_feasible.py --worker-problem /home/zhenyusen/MIP-quantum/data/miplib_benders/qaoa_problems/nvars_06/supportcase6_ds_qaoa_c745_c747_0003.json --worker-result /tmp/qaoa_feasible_74ah3_rp/result.json --p 1 --maxiter 5 --seed 42 --circuit-type multi_beta
