problem,path,n_int_vars,n_binary_vars,n_constraints,provider,max_iter,shots,status,wall_sec,peak_rss_mb,classical_optimal_objective,classical_optimal_solution,choco_best_feasible_objective,choco_best_feasible_solution,choco_best_feasible_probability,choco_raw_states,choco_raw_probabilities,iteration_count,circuit_depth,circuit_width,circuit_culled_depth,circuit_num_one_qubit_gates,error
neos-2746589-doon_ds_qaoa_R0002_0001,data/miplib_benders/qaoa_problems/nvars_04/neos-2746589-doon_ds_qaoa_R0002_0001.json,4,12,1,ddsim,30,256,ok,11.48881590005476,396.36328125,209.0,"{""C0019"": 0, ""C0020"": 0, ""C0021"": 0, ""C0022"": 1}",209.0,"{""C0019"": 0, ""C0020"": 0, ""C0021"": 0, ""C0022"": 1}",0.99609375,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]]","[0.99609375, 0.00390625]",28,149,26,66,132,
neos-4300652-rahue_ds_qaoa_R14653_0002,data/miplib_benders/qaoa_problems/nvars_04/neos-4300652-rahue_ds_qaoa_R14653_0002.json,4,12,1,ddsim,30,256,ok,21.0040866790805,405.3125,30.0,"{""C12150"": 7, ""C12152"": 1, ""C12153"": 7, ""row_slack_R14653"": 7}",25.0,"{""C12150"": 7, ""C12152"": 0, ""C12153"": 6, ""row_slack_R14653"": 7}",1.0,"[[1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1]]",[1.0],24,96,26,42,119,
neos-4647030-tutaki_ds_qaoa_R7864_0001,data/miplib_benders/qaoa_problems/nvars_04/neos-4647030-tutaki_ds_qaoa_R7864_0001.json,4,12,1,ddsim,30,256,ok,12.574690731940791,389.5703125,3.0,"{""C10006"": 0, ""C10007"": 0, ""C10008"": 1, ""row_slack_R7864"": 0}",0.0,"{""C10006"": 0, ""C10007"": 0, ""C10008"": 0, ""row_slack_R7864"": 1}",1.0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]",[1.0],20,149,26,66,132,
neos8_ds_qaoa_R0001_0001,data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0001_0001.json,4,12,1,ddsim,30,256,ok,9.467269098036923,402.9296875,-0.0,"{""C0001"": 0, ""C0002"": 0, ""C0005"": 0, ""row_slack_R0001"": 1}",0.0,"{""C0001"": 0, ""C0002"": 0, ""C0005"": 0, ""row_slack_R0001"": 1}",1.0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]",[1.0],20,149,26,66,132,
neos8_ds_qaoa_R0001_0002,data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0001_0002.json,4,12,1,ddsim,30,256,ok,11.11843430402223,405.41015625,-0.0,"{""C0002"": 0, ""C0005"": 0, ""C0006"": 0, ""row_slack_R0001"": 1}",0.0,"{""C0002"": 0, ""C0005"": 0, ""C0006"": 0, ""row_slack_R0001"": 1}",1.0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]",[1.0],20,149,26,66,132,
neos8_ds_qaoa_R0001_0003,data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0001_0003.json,4,12,1,ddsim,30,256,ok,13.195057845907286,405.53125,-0.0,"{""C0005"": 0, ""C0006"": 0, ""C0009"": 0, ""row_slack_R0001"": 1}",0.0,"{""C0005"": 0, ""C0006"": 0, ""C0009"": 0, ""row_slack_R0001"": 1}",1.0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]",[1.0],23,149,26,66,132,
neos8_ds_qaoa_R0001_0004,data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0001_0004.json,4,12,1,ddsim,30,256,ok,11.003927814075723,403.5859375,-0.0,"{""C0006"": 0, ""C0009"": 0, ""C0017"": 0, ""row_slack_R0001"": 1}",0.0,"{""C0006"": 0, ""C0009"": 0, ""C0017"": 0, ""row_slack_R0001"": 1}",1.0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]",[1.0],20,149,26,66,132,
neos8_ds_qaoa_R0001_0005,data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0001_0005.json,4,12,1,ddsim,30,256,ok,13.445195670006797,475.078125,-0.0,"{""C0009"": 0, ""C0017"": 0, ""C0018"": 0, ""row_slack_R0001"": 1}",0.0,"{""C0009"": 0, ""C0017"": 0, ""C0018"": 0, ""row_slack_R0001"": 1}",1.0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]",[1.0],21,149,26,66,132,
neos8_ds_qaoa_R0001_0006,data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0001_0006.json,4,12,1,ddsim,30,256,ok,14.775034985039383,403.1953125,-0.0,"{""C0017"": 0, ""C0018"": 0, ""C0022"": 0, ""row_slack_R0001"": 1}",0.0,"{""C0017"": 0, ""C0018"": 0, ""C0022"": 0, ""row_slack_R0001"": 1}",1.0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]",[1.0],31,149,26,66,132,
neos8_ds_qaoa_R0001_0007,data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0001_0007.json,4,12,1,ddsim,30,256,ok,11.68239387392532,389.62890625,-0.0,"{""C0018"": 0, ""C0022"": 0, ""C0025"": 0, ""row_slack_R0001"": 1}",0.0,"{""C0018"": 0, ""C0022"": 0, ""C0025"": 0, ""row_slack_R0001"": 1}",1.0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]",[1.0],23,149,26,66,132,
neos8_ds_qaoa_R0001_0008,data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0001_0008.json,4,12,1,ddsim,30,256,ok,11.642522640991956,474.84765625,-0.0,"{""C0022"": 0, ""C0025"": 0, ""C0026"": 0, ""row_slack_R0001"": 1}",0.0,"{""C0022"": 0, ""C0025"": 0, ""C0026"": 0, ""row_slack_R0001"": 1}",1.0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]",[1.0],21,149,26,66,132,
neos8_ds_qaoa_R0002_0003,data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0002_0003.json,4,12,1,ddsim,30,256,ok,11.182848424999975,399.39453125,-0.0,"{""C0005"": 0, ""C0006"": 0, ""C0013"": 0, ""row_slack_R0002"": 1}",0.0,"{""C0005"": 0, ""C0006"": 0, ""C0013"": 0, ""row_slack_R0002"": 1}",1.0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]",[1.0],22,149,26,66,132,
neos8_ds_qaoa_R0002_0004,data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0002_0004.json,4,12,1,ddsim,30,256,ok,10.87527060706634,477.1484375,-0.0,"{""C0006"": 0, ""C0013"": 0, ""C0014"": 0, ""row_slack_R0002"": 1}",0.0,"{""C0006"": 0, ""C0013"": 0, ""C0014"": 0, ""row_slack_R0002"": 1}",1.0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]",[1.0],24,149,26,66,132,
neos8_ds_qaoa_R0002_0005,data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0002_0005.json,4,12,1,ddsim,30,256,ok,10.390154569991864,404.1484375,-0.0,"{""C0013"": 0, ""C0014"": 0, ""C0017"": 0, ""row_slack_R0002"": 1}",0.0,"{""C0013"": 0, ""C0014"": 0, ""C0017"": 0, ""row_slack_R0002"": 1}",0.99609375,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]]","[0.99609375, 0.00390625]",31,149,26,66,132,
neos8_ds_qaoa_R0002_0006,data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0002_0006.json,4,12,1,ddsim,30,256,ok,11.843132036970928,405.55859375,-0.0,"{""C0014"": 0, ""C0017"": 0, ""C0018"": 0, ""row_slack_R0002"": 1}",0.0,"{""C0014"": 0, ""C0017"": 0, ""C0018"": 0, ""row_slack_R0002"": 1}",0.984375,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0], [1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]","[0.984375, 0.00390625, 0.00390625, 0.00390625, 0.00390625]",30,149,26,66,132,
neos8_ds_qaoa_R0002_0007,data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0002_0007.json,4,12,1,ddsim,30,256,ok,8.738994944025762,401.0703125,-0.0,"{""C0017"": 0, ""C0018"": 0, ""C0023"": 0, ""row_slack_R0002"": 1}",0.0,"{""C0017"": 0, ""C0018"": 0, ""C0023"": 0, ""row_slack_R0002"": 1}",1.0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]",[1.0],23,149,26,66,132,
neos8_ds_qaoa_R0002_0008,data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0002_0008.json,4,12,1,ddsim,30,256,ok,12.014668591087684,477.43359375,-0.0,"{""C0018"": 0, ""C0023"": 0, ""C0024"": 0, ""row_slack_R0002"": 1}",0.0,"{""C0018"": 0, ""C0023"": 0, ""C0024"": 0, ""row_slack_R0002"": 1}",1.0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]",[1.0],25,149,26,66,132,
neos8_ds_qaoa_R0003_0001,data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0003_0001.json,4,12,1,ddsim,30,256,ok,12.522155044018291,404.828125,-0.0,"{""C0001"": 0, ""C0002"": 0, ""C0009"": 0, ""row_slack_R0003"": 1}",0.0,"{""C0001"": 0, ""C0002"": 0, ""C0009"": 0, ""row_slack_R0003"": 1}",1.0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]",[1.0],23,149,26,66,132,
neos8_ds_qaoa_R0003_0002,data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0003_0002.json,4,12,1,ddsim,30,256,ok,14.382682173047215,395.7578125,-0.0,"{""C0002"": 0, ""C0009"": 0, ""C0013"": 0, ""row_slack_R0003"": 1}",0.0,"{""C0002"": 0, ""C0009"": 0, ""C0013"": 0, ""row_slack_R0003"": 1}",1.0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]",[1.0],25,149,26,66,132,
neos8_ds_qaoa_R0003_0003,data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0003_0003.json,4,12,1,ddsim,30,256,ok,10.306561185978353,405.30078125,-0.0,"{""C0009"": 0, ""C0013"": 0, ""C0014"": 0, ""row_slack_R0003"": 1}",0.0,"{""C0009"": 0, ""C0013"": 0, ""C0014"": 0, ""row_slack_R0003"": 1}",1.0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]",[1.0],25,149,26,66,132,
neos8_ds_qaoa_R0003_0004,data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0003_0004.json,4,12,1,ddsim,30,256,ok,9.300203413004056,391.25390625,-0.0,"{""C0013"": 0, ""C0014"": 0, ""C0022"": 0, ""row_slack_R0003"": 1}",0.0,"{""C0013"": 0, ""C0014"": 0, ""C0022"": 0, ""row_slack_R0003"": 1}",1.0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]",[1.0],28,149,26,66,132,
neos8_ds_qaoa_R0004_0002,data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0004_0002.json,4,12,1,ddsim,30,256,ok,11.93834524799604,405.59765625,-0.0,"{""C0006"": 0, ""C0009"": 0, ""C0013"": 0, ""row_slack_R0004"": 1}",0.0,"{""C0006"": 0, ""C0009"": 0, ""C0013"": 0, ""row_slack_R0004"": 1}",1.0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]",[1.0],22,149,26,66,132,
neos8_ds_qaoa_R0004_0005,data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0004_0005.json,4,12,1,ddsim,30,256,ok,11.871606948086992,388.9765625,-0.0,"{""C0014"": 0, ""C0023"": 0, ""C0024"": 0, ""row_slack_R0004"": 1}",0.0,"{""C0014"": 0, ""C0023"": 0, ""C0024"": 0, ""row_slack_R0004"": 1}",1.0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]",[1.0],30,149,26,66,132,
neos8_ds_qaoa_R0004_0006,data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0004_0006.json,4,12,1,ddsim,30,256,ok,9.752615235047415,397.10546875,-0.0,"{""C0023"": 0, ""C0024"": 0, ""C0025"": 0, ""row_slack_R0004"": 1}",0.0,"{""C0023"": 0, ""C0024"": 0, ""C0025"": 0, ""row_slack_R0004"": 1}",1.0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]",[1.0],22,149,26,66,132,
neos8_ds_qaoa_R0004_0007,data/miplib_benders/qaoa_problems/nvars_04/neos8_ds_qaoa_R0004_0007.json,4,12,1,ddsim,30,256,ok,11.020862006000243,389.37109375,-0.0,"{""C0024"": 0, ""C0025"": 0, ""C0026"": 0, ""row_slack_R0004"": 1}",0.0,"{""C0024"": 0, ""C0025"": 0, ""C0026"": 0, ""row_slack_R0004"": 1}",1.0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]",[1.0],30,149,26,66,132,
ns1830653_ds_qaoa_R0880_0001,data/miplib_benders/qaoa_problems/nvars_04/ns1830653_ds_qaoa_R0880_0001.json,4,12,1,ddsim,30,256,ok,11.371526501025073,475.03515625,145.0,"{""C0234"": 1, ""C0252"": 0, ""C0270"": 0, ""C0288"": 0}",121.0,"{""C0234"": 0, ""C0252"": 0, ""C0270"": 0, ""C0288"": 1}",1.0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]",[1.0],25,149,26,66,132,
ns1830653_ds_qaoa_R0880_0002,data/miplib_benders/qaoa_problems/nvars_04/ns1830653_ds_qaoa_R0880_0002.json,4,12,1,ddsim,30,256,ok,9.604288912029006,394.4609375,224.0,"{""C0252"": 0, ""C0270"": 0, ""C0288"": 0, ""C0306"": 1}",224.0,"{""C0252"": 0, ""C0270"": 0, ""C0288"": 0, ""C0306"": 1}",1.0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]",[1.0],26,149,26,66,132,
ns1830653_ds_qaoa_R0880_0003,data/miplib_benders/qaoa_problems/nvars_04/ns1830653_ds_qaoa_R0880_0003.json,4,12,1,ddsim,30,256,ok,12.21306724101305,474.94140625,224.0,"{""C0270"": 0, ""C0288"": 0, ""C0306"": 1, ""C0504"": 0}",127.0,"{""C0270"": 0, ""C0288"": 0, ""C0306"": 0, ""C0504"": 1}",0.99609375,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]]","[0.99609375, 0.00390625]",30,149,26,66,132,
ns1830653_ds_qaoa_R0898_0001,data/miplib_benders/qaoa_problems/nvars_04/ns1830653_ds_qaoa_R0898_0001.json,4,12,1,ddsim,30,256,ok,7.612590274075046,477.4453125,221.0,"{""C0360"": 0, ""C0378"": 0, ""C0396"": 1, ""C0414"": 0}",129.0,"{""C0360"": 0, ""C0378"": 0, ""C0396"": 0, ""C0414"": 1}",1.0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]",[1.0],23,149,26,66,132,
ns1830653_ds_qaoa_R0898_0002,data/miplib_benders/qaoa_problems/nvars_04/ns1830653_ds_qaoa_R0898_0002.json,4,12,1,ddsim,30,256,ok,8.973809877992608,405.578125,221.0,"{""C0378"": 0, ""C0396"": 1, ""C0414"": 0, ""C0432"": 0}",148.0,"{""C0378"": 0, ""C0396"": 0, ""C0414"": 0, ""C0432"": 1}",1.0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]",[1.0],25,149,26,66,132,
ns1830653_ds_qaoa_R0898_0003,data/miplib_benders/qaoa_problems/nvars_04/ns1830653_ds_qaoa_R0898_0003.json,4,12,1,ddsim,30,256,ok,12.12609819509089,405.59375,264.0,"{""C0396"": 0, ""C0414"": 0, ""C0432"": 0, ""C0450"": 1}",264.0,"{""C0396"": 0, ""C0414"": 0, ""C0432"": 0, ""C0450"": 1}",1.0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]",[1.0],27,149,26,66,132,
ns1830653_ds_qaoa_R0898_0004,data/miplib_benders/qaoa_problems/nvars_04/ns1830653_ds_qaoa_R0898_0004.json,4,12,1,ddsim,30,256,ok,8.061547967954539,390.22265625,264.0,"{""C0414"": 0, ""C0432"": 0, ""C0450"": 1, ""C0468"": 0}",224.0,"{""C0414"": 0, ""C0432"": 0, ""C0450"": 0, ""C0468"": 1}",1.0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]",[1.0],20,149,26,66,132,
ns1830653_ds_qaoa_R0898_0005,data/miplib_benders/qaoa_problems/nvars_04/ns1830653_ds_qaoa_R0898_0005.json,4,12,1,ddsim,30,256,ok,9.78782983601559,405.6953125,264.0,"{""C0432"": 0, ""C0450"": 1, ""C0468"": 0, ""C0522"": 0}",58.0,"{""C0432"": 0, ""C0450"": 0, ""C0468"": 0, ""C0522"": 1}",0.9921875,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]]","[0.9921875, 0.00390625, 0.00390625]",27,149,26,66,132,
satellites2-60-fs_ds_qaoa_R13541_0001,data/miplib_benders/qaoa_problems/nvars_04/satellites2-60-fs_ds_qaoa_R13541_0001.json,4,12,1,ddsim,30,256,ok,8.456498407991603,405.55859375,-0.0,"{""C34179"": 0, ""C34180"": 0, ""C34181"": 0, ""row_slack_R13541"": 1}",0.0,"{""C34179"": 0, ""C34180"": 0, ""C34181"": 0, ""row_slack_R13541"": 1}",1.0,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]",[1.0],22,149,26,66,132,
supportcase6_ds_qaoa_c722_0001,data/miplib_benders/qaoa_problems/nvars_04/supportcase6_ds_qaoa_c722_0001.json,4,12,1,ddsim,30,256,ok,17.11463778000325,393.94921875,151847000.0,"{""B100166(7)"": 1, ""B100594(7)"": 0, ""B100600(7)"": 0, ""B100602(7)"": 0}",,,,"[[1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0], [1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0], [1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0], [1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0], [1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0], [1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0], [1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0], [1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0], [1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0], [1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0], [1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0], [1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0], [1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0], [1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0], [1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0]]","[0.0078125, 0.00390625, 0.00390625, 0.0078125, 0.00390625, 0.01171875, 0.0390625, 0.00390625, 0.046875, 0.00390625, 0.00390625, 0.00390625, 0.02734375, 0.07421875, 0.05078125, 0.70703125]",29,149,26,66,132,
supportcase6_ds_qaoa_c722_0002,data/miplib_benders/qaoa_problems/nvars_04/supportcase6_ds_qaoa_c722_0002.json,4,12,1,ddsim,30,256,ok,9.449426618986763,475.03125,150892000.0,"{""B100594(7)"": 1, ""B100600(7)"": 0, ""B100602(7)"": 0, ""B100608(7)"": 0}",,,,"[[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0], [1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0], [1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0], [1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0], [1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0], [1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0]]","[0.00390625, 0.00390625, 0.0078125, 0.01171875, 0.01171875, 0.9609375]",30,149,26,66,132,
supportcase6_ds_qaoa_c722_0003,data/miplib_benders/qaoa_problems/nvars_04/supportcase6_ds_qaoa_c722_0003.json,4,12,1,ddsim,30,256,ok,10.818685756064951,389.2265625,151847000.0,"{""B100600(7)"": 0, ""B100602(7)"": 0, ""B100608(7)"": 0, ""B100623(7)"": 1}",,,,"[[1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0], [1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0], [1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0], [1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0], [1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0], [1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0]]","[0.01171875, 0.01171875, 0.015625, 0.00390625, 0.0078125, 0.94921875]",29,149,26,66,132,
supportcase6_ds_qaoa_c722_0004,data/miplib_benders/qaoa_problems/nvars_04/supportcase6_ds_qaoa_c722_0004.json,4,12,1,ddsim,30,256,ok,12.577350722043775,405.20703125,151847000.0,"{""B100602(7)"": 0, ""B100608(7)"": 0, ""B100623(7)"": 1, ""B101029(7)"": 0}",,,,"[[1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0], [1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0], [1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0], [1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0], [1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0], [1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0]]","[0.0390625, 0.01171875, 0.02734375, 0.02734375, 0.01953125, 0.875]",28,149,26,66,132,
supportcase6_ds_qaoa_c722_0005,data/miplib_benders/qaoa_problems/nvars_04/supportcase6_ds_qaoa_c722_0005.json,4,12,1,ddsim,30,256,ok,13.299941151984967,403.578125,151847000.0,"{""B100608(7)"": 0, ""B100623(7)"": 1, ""B101029(7)"": 0, ""B101035(7)"": 0}",,,,"[[1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0], [1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0], [1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0], [1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0], [1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0], [1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0], [1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0]]","[0.01953125, 0.0078125, 0.03515625, 0.0234375, 0.03125, 0.01953125, 0.86328125]",29,149,26,66,132,
supportcase6_ds_qaoa_c722_c726_0002,data/miplib_benders/qaoa_problems/nvars_04/supportcase6_ds_qaoa_c722_c726_0002.json,4,12,2,ddsim,30,256,ok,23.66724320407957,468.8046875,150892000.0,"{""B100594(7)"": 1, ""B100600(7)"": 0, ""B100602(7)"": 0, ""B100608(7)"": 0}",,,,"[[1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0], [1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0], [1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1], [1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0], [1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1], [1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0], [1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1], [1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0], [1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1], [1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0]]","[0.00390625, 0.01171875, 0.00390625, 0.00390625, 0.109375, 0.00390625, 0.015625, 0.078125, 0.015625, 0.0859375, 0.05859375, 0.609375]",25,109,26,48,123,
supportcase6_ds_qaoa_c722_c726_0003,data/miplib_benders/qaoa_problems/nvars_04/supportcase6_ds_qaoa_c722_c726_0003.json,4,12,2,ddsim,30,256,ok,30.66555083694402,405.61328125,151847000.0,"{""B100600(7)"": 0, ""B100602(7)"": 0, ""B100608(7)"": 0, ""B100623(7)"": 1}",,,,"[[1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0], [1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0], [1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0], [1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0], [1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0], [1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0], [1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0], [1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0], [1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0], [1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0], [1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0], [1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0], [1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0], [1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0], [1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0], [1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0]]","[0.00390625, 0.01953125, 0.00390625, 0.0234375, 0.01953125, 0.015625, 0.05859375, 0.015625, 0.08984375, 0.00390625, 0.01171875, 0.00390625, 0.0078125, 0.09375, 0.03515625, 0.109375, 0.484375]",27,109,26,48,123,
